txn_id,txn_date,period,service_period,account_code,account_name,account_type,counterparty_type,counterparty_id,counterparty_name,counterparty_raw,product_id,product_name,quantity,unit_price,amount,currency,fx_rate,amount_usd,invoice_id,txn_kind,memo,segment,region,industry,plan_tier,contract_type
T0006504,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00305,Stanton Collective PLC,Stanton Collective PLC,ANALYTICS,Analytics Add-on,101.99,10.7264,1093.99,USD,1.0,1093.99,INV-202310-00305,subscription,Analytics Add-on — Oct 2023,Mid-Market,NA,Gaming,Pro,monthly
T0006506,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00308,Drayton Health Ltd,Drayton Health Ltd,CORE,Core Platform,30.23,69.9582,2114.84,USD,1.0,2114.84,INV-202310-00308,subscription,Core Platform — Oct 2023,Mid-Market,NA,Manufacturing,Business,monthly
T0006542,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00331,Cardinal Solutions LLC,Cardinal Solutions LLC,CORE,Core Platform,2.04,18.0,36.72,USD,1.0,36.72,INV-202310-00331,subscription,Core Platform — Oct 2023,SMB,NA,Energy,Starter,monthly
T0006566,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00353,Norwood Partners PLC,Norwood Partners PLC,CORE,Core Platform,2.02,73.047,150.05,EUR,1.0169,147.55,INV-202310-00353,subscription,Core Platform — Oct 2023,SMB,EMEA,Logistics,Business,monthly
T0006567,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00353,Norwood Partners PLC,Norwood Partners PLC,ANALYTICS,Analytics Add-on,1.78,21.9141,39.67,EUR,1.0169,39.01,INV-202310-00353,subscription,Analytics Add-on — Oct 2023,SMB,EMEA,Logistics,Business,monthly
T0006580,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00361,Kestrel Partners LLC,Kestrel Partners LLC,CORE,Core Platform,6.74,16.5186,111.34,USD,1.0,111.34,INV-202310-00361,subscription,Core Platform — Oct 2023,SMB,APAC,Gaming,Starter,monthly
T0006581,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00361,Kestrel Partners LLC,Kestrel Partners LLC,SEC,Security Suite,3.72,7.4334,27.65,USD,1.0,27.65,INV-202310-00361,subscription,Security Suite — Oct 2023,SMB,APAC,Gaming,Starter,monthly
T0006605,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00376,Halcyon Capital GmbH,Halcyon Capital GmbH,CORE,Core Platform,51.63,37.8252,1952.92,USD,1.0,1952.92,INV-202310-00376,subscription,Core Platform — Oct 2023,Mid-Market,NA,Retail,Pro,monthly
T0006606,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00376,Halcyon Capital GmbH,Halcyon Capital GmbH,ANALYTICS,Analytics Add-on,39.26,11.3476,445.51,USD,1.0,445.51,INV-202310-00376,subscription,Analytics Add-on — Oct 2023,Mid-Market,NA,Retail,Pro,monthly
T0006607,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00376,Halcyon Capital GmbH,Halcyon Capital GmbH,SEC,Security Suite,46.12,17.0213,785.02,USD,1.0,785.02,INV-202310-00376,subscription,Security Suite — Oct 2023,Mid-Market,NA,Retail,Pro,monthly
T0006608,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00376,Halcyon Capital GmbH,Halcyon Capital GmbH,API,API Gateway,29.1,8.3215,242.16,USD,1.0,242.16,INV-202310-00376,subscription,API Gateway — Oct 2023,Mid-Market,NA,Retail,Pro,monthly
T0006640,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00418,Granite Solutions Co,Granite Solutions Co,CORE,Core Platform,38.01,18.2083,703.79,EUR,1.0169,692.1,INV-202310-00418,subscription,Core Platform — Oct 2023,Mid-Market,EMEA,Gaming,Starter,annual
T0006641,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00418,Granite Solutions Co,Granite Solutions Co,ANALYTICS,Analytics Add-on,24.84,5.4625,137.98,EUR,1.0169,135.69,INV-202310-00418,subscription,Analytics Add-on — Oct 2023,Mid-Market,EMEA,Gaming,Starter,annual
T0006643,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00421,Yarrow Data Co,Yarrow Data Co,CORE,Core Platform,265.59,14.2686,3853.64,EUR,1.0169,3789.6,INV-202310-00421,subscription,Core Platform — Oct 2023,Enterprise,EMEA,Retail,Starter,annual
T0006682,2023-10-25,2023-10,2023-10,4010,Usage Revenue,revenue,customer,C00447,Arden Holdings GmbH,Arden Holdings GmbH,API,Overage,1713.0,0.02,34.84,EUR,1.0169,34.26,INV-202310-00447,usage,Metered API overage,SMB,EMEA,Manufacturing,Pro,annual
T0006701,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00467,Ionic Industries LLC,Ionic Industries LLC,CORE,Core Platform,29.82,17.5706,523.96,USD,1.0,523.96,INV-202310-00467,subscription,Core Platform — Oct 2023,Mid-Market,NA,Education,Starter,annual
T0006702,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00467,Ionic Industries LLC,Ionic Industries LLC,SEC,Security Suite,28.01,7.9068,221.47,USD,1.0,221.47,INV-202310-00467,subscription,Security Suite — Oct 2023,Mid-Market,NA,Education,Starter,annual
T0006721,2023-10-25,2023-10,2023-10,4010,Usage Revenue,revenue,customer,C00480,Cardinal Dynamics GmbH,Cardinal Dynamics GmbH,API,Overage,59874.0,0.02,1197.48,USD,1.0,1197.48,INV-202310-00480,usage,Metered API overage,Enterprise,APAC,Gaming,Starter,monthly
T0006753,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00521,Pioneer Dynamics PLC,Pioneer Dynamics PLC,CORE,Core Platform,18.8,40.0176,752.33,USD,1.0,752.33,INV-202310-00521,subscription,Core Platform — Oct 2023,SMB,NA,Energy,Pro,monthly
T0006754,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00521,Pioneer Dynamics PLC,Pioneer Dynamics PLC,ANALYTICS,Analytics Add-on,16.21,12.0053,194.61,USD,1.0,194.61,INV-202310-00521,subscription,Analytics Add-on — Oct 2023,SMB,NA,Energy,Pro,monthly
T0006801,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00556,Umbra Labs Ltd,Umbra Labs Ltd,CORE,Core Platform,3.56,16.3044,58.04,USD,1.0,58.04,INV-202310-00556,subscription,Core Platform — Oct 2023,SMB,NA,Logistics,Starter,monthly
T0006806,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00560,Tessera Partners Ltd,Tessera Partners Ltd,CORE,Core Platform,32.4,69.5526,2253.5,USD,1.0,2253.5,INV-202310-00560,subscription,Core Platform — Oct 2023,Mid-Market,APAC,Logistics,Business,monthly
T0006822,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00577,Iron Labs LLC,Iron Labs LLC,CORE,Core Platform,122.21,36.3174,4513.36,EUR,1.0169,4438.35,INV-202310-00577,subscription,Core Platform — Oct 2023,Mid-Market,EMEA,Healthcare,Pro,annual
T0006823,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00577,Iron Labs LLC,Iron Labs LLC,ANALYTICS,Analytics Add-on,117.76,10.8952,1304.7,EUR,1.0169,1283.02,INV-202310-00577,subscription,Analytics Add-on — Oct 2023,Mid-Market,EMEA,Healthcare,Pro,annual
T0006824,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00577,Iron Labs LLC,Iron Labs LLC,API,API Gateway,71.98,7.9898,584.83,EUR,1.0169,575.11,INV-202310-00577,subscription,API Gateway — Oct 2023,Mid-Market,EMEA,Healthcare,Pro,annual
T0006882,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00634,Palisade Networks Ltd,Palisade Networks Ltd,CORE,Core Platform,670.92,10.9735,7362.34,USD,1.0,7362.34,INV-202310-00634,subscription,Core Platform — Oct 2023,Enterprise,NA,Real Estate,Starter,annual
T0006883,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00634,Palisade Networks Ltd,Palisade Networks Ltd,API,API Gateway,504.79,2.4142,1218.66,USD,1.0,1218.66,INV-202310-00634,subscription,API Gateway — Oct 2023,Enterprise,NA,Real Estate,Starter,annual
T0006894,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00643,Cardinal Collective GmbH,Cardinal Collective GmbH,CORE,Core Platform,13.19,126.657,1698.84,EUR,1.0169,1670.61,INV-202310-00643,subscription,Core Platform — Oct 2023,SMB,EMEA,Energy,Enterprise,monthly
T0006895,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00643,Cardinal Collective GmbH,Cardinal Collective GmbH,SEC,Security Suite,12.73,56.9957,737.82,EUR,1.0169,725.56,INV-202310-00643,subscription,Security Suite — Oct 2023,SMB,EMEA,Energy,Enterprise,monthly
T0006896,2023-10-25,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00643,Cardinal Collective GmbH,Cardinal Collective GmbH,API,API Gateway,7.56,27.8645,214.22,EUR,1.0169,210.66,INV-202310-00643,subscription,API Gateway — Oct 2023,SMB,EMEA,Energy,Enterprise,monthly
E0000994,2023-10-26,2023-10,2023-10,5000,Hosting & Infrastructure,cogs,vendor,V0001,Amazon Web Services,AMAZON*M77NK,Cloud,Cloud,1.0,88223.08,-88223.08,USD,1.0,-88223.08,BILL-202310-V0001,recurring_spend,Amazon Web Services — monthly,,,,,
E0001049,2023-10-26,2023-10,2023-10,6020,Software & Tools,opex,vendor,CARD-SLAC,Slack Technologies,SLACK *T02F1,CardSpend,Corporate card,1.0,1986.89,-1986.89,USD,1.0,-1986.89,CARD-202310,card_spend,Corporate card — Slack Technologies,,,,,
E0001054,2023-10-26,2023-10,2023-10,6020,Software & Tools,opex,vendor,CARD-SLAC,Slack Technologies,SLACK *T02F1,CardSpend,Corporate card,1.0,526.7,-526.7,USD,1.0,-526.7,CARD-202310,card_spend,Corporate card — Slack Technologies,,,,,
E0001066,2023-10-26,2023-10,2023-10,6030,Marketing,opex,vendor,CARD-META,Meta Ads,META PLATFORMS ADS,CardSpend,Corporate card,1.0,1667.78,-1667.78,USD,1.0,-1667.78,CARD-202310,card_spend,Corporate card — Meta Ads,,,,,
E0001073,2023-10-26,2023-10,2023-10,6030,Marketing,opex,vendor,CARD-META,Meta Ads,META PLATFORMS ADS,CardSpend,Corporate card,1.0,385.83,-385.83,USD,1.0,-385.83,CARD-202310,card_spend,Corporate card — Meta Ads,,,,,
E0001077,2023-10-26,2023-10,2023-10,6060,Facilities,opex,vendor,CARD-AMAZ,Amazon Business,AMZN BUSINESS,CardSpend,Corporate card,1.0,77.65,-77.65,USD,1.0,-77.65,CARD-202310,card_spend,Corporate card — Amazon Business,,,,,
T0006163,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,CORE,Core Platform,8.11,37.9176,312.71,EUR,1.0169,307.51,INV-202310-00003,subscription,Core Platform — Oct 2023,SMB,EMEA,Gaming,Pro,monthly
T0006164,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,ANALYTICS,Analytics Add-on,7.61,11.3753,88.03,EUR,1.0169,86.57,INV-202310-00003,subscription,Analytics Add-on — Oct 2023,SMB,EMEA,Gaming,Pro,monthly
T0006165,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,SEC,Security Suite,5.94,17.0629,103.07,EUR,1.0169,101.35,INV-202310-00003,subscription,Security Suite — Oct 2023,SMB,EMEA,Gaming,Pro,monthly
T0006166,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00003,Thicket Networks SA,Thicket Networks SA,API,API Gateway,6.56,8.3419,55.65,EUR,1.0169,54.72,INV-202310-00003,subscription,API Gateway — Oct 2023,SMB,EMEA,Gaming,Pro,monthly
T0006170,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00007,Fenwick Freight PLC,Fenwick Freight PLC,CORE,Core Platform,24.87,17.6328,438.53,USD,1.0,438.53,INV-202310-00007,subscription,Core Platform — Oct 2023,SMB,NA,Media,Starter,monthly
T0006171,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00007,Fenwick Freight PLC,Fenwick Freight PLC,SEC,Security Suite,19.29,7.9348,153.06,USD,1.0,153.06,INV-202310-00007,subscription,Security Suite — Oct 2023,SMB,NA,Media,Starter,monthly
T0006176,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00010,Stanton Industries SA,Stanton Industries SA,CORE,Core Platform,236.28,14.6466,3519.18,EUR,1.0169,3460.7,INV-202310-00010,subscription,Core Platform — Oct 2023,Enterprise,EMEA,Logistics,Starter,annual
T0006177,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00010,Stanton Industries SA,Stanton Industries SA,SEC,Security Suite,208.33,6.591,1396.31,EUR,1.0169,1373.1,INV-202310-00010,subscription,Security Suite — Oct 2023,Enterprise,EMEA,Logistics,Starter,annual
T0006185,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00016,Thicket Industries LLC,Thicket Industries LLC,CORE,Core Platform,89.31,16.542,1502.33,EUR,1.0169,1477.37,INV-202310-00016,subscription,Core Platform — Oct 2023,Mid-Market,EMEA,Logistics,Starter,monthly
T0006186,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00016,Thicket Industries LLC,Thicket Industries LLC,ANALYTICS,Analytics Add-on,51.46,4.9626,259.69,EUR,1.0169,255.38,INV-202310-00016,subscription,Analytics Add-on — Oct 2023,Mid-Market,EMEA,Logistics,Starter,monthly
T0006205,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00039,Pioneer Health SA,Pioneer Health SA,CORE,Core Platform,9.5,76.9314,730.85,USD,1.0,730.85,INV-202310-00039,subscription,Core Platform — Oct 2023,SMB,NA,Retail,Business,monthly
T0006206,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00039,Pioneer Health SA,Pioneer Health SA,SEC,Security Suite,9.16,34.6191,317.11,USD,1.0,317.11,INV-202310-00039,subscription,Security Suite — Oct 2023,SMB,NA,Retail,Business,monthly
T0006209,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00044,Norwood Works Ltd,Norwood Works Ltd,CORE,Core Platform,25.78,125.4555,3234.24,USD,1.0,3234.24,INV-202310-00044,subscription,Core Platform — Oct 2023,Mid-Market,NA,Healthcare,Enterprise,annual
T0006210,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00044,Norwood Works Ltd,Norwood Works Ltd,ANALYTICS,Analytics Add-on,22.45,37.6366,844.94,USD,1.0,844.94,INV-202310-00044,subscription,Analytics Add-on — Oct 2023,Mid-Market,NA,Healthcare,Enterprise,annual
T0006211,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00044,Norwood Works Ltd,Norwood Works Ltd,SEC,Security Suite,20.33,56.455,1147.73,USD,1.0,1147.73,INV-202310-00044,subscription,Security Suite — Oct 2023,Mid-Market,NA,Healthcare,Enterprise,annual
T0006222,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00054,Ember Interactive SA,Ember Interactive SA,CORE,Core Platform,7.27,74.217,539.56,USD,1.0,539.56,INV-202310-00054,subscription,Core Platform — Oct 2023,SMB,NA,Fintech,Business,annual
T0006236,2023-10-26,2023-10,2023-10,4010,Usage Revenue,revenue,customer,C00062,Verity Logic GmbH,Verity Logic GmbH,API,Overage,1209.0,0.02,24.18,USD,1.0,24.18,INV-202310-00062,usage,Metered API overage,SMB,NA,Manufacturing,Enterprise,monthly
T0006257,2023-10-26,2023-10,2023-10,4010,Usage Revenue,revenue,customer,C00077,Ember Collective LLC,Ember Collective LLC,API,Overage,11604.0,0.02,232.09,USD,1.0,232.09,INV-202310-00077,usage,Metered API overage,SMB,NA,Gaming,Business,monthly
T0006276,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00091,Lumen Capital Ltd,Lumen Capital Ltd,CORE,Core Platform,8.31,39.6102,334.72,EUR,1.0169,329.16,INV-202310-00091,subscription,Core Platform — Oct 2023,SMB,EMEA,Healthcare,Pro,monthly
T0006277,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00091,Lumen Capital Ltd,Lumen Capital Ltd,ANALYTICS,Analytics Add-on,6.48,11.8831,78.3,EUR,1.0169,77.0,INV-202310-00091,subscription,Analytics Add-on — Oct 2023,SMB,EMEA,Healthcare,Pro,monthly
T0006278,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00091,Lumen Capital Ltd,Lumen Capital Ltd,API,API Gateway,5.91,8.7142,52.37,EUR,1.0169,51.5,INV-202310-00091,subscription,API Gateway — Oct 2023,SMB,EMEA,Healthcare,Pro,monthly
T0006279,2023-10-26,2023-10,2023-10,4010,Usage Revenue,revenue,customer,C00091,Lumen Capital Ltd,Lumen Capital Ltd,API,Overage,912.0,0.02,18.55,EUR,1.0169,18.24,INV-202310-00091,usage,Metered API overage,SMB,EMEA,Healthcare,Pro,monthly
T0006280,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00092,Ionic Holdings Corp,Ionic Holdings Corp,CORE,Core Platform,5.03,17.6382,88.72,USD,1.0,88.72,INV-202310-00092,subscription,Core Platform — Oct 2023,SMB,NA,Energy,Starter,monthly
T0006281,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00095,Stanton Solutions PLC,Stanton Solutions PLC,CORE,Core Platform,2.04,40.74,83.11,USD,1.0,83.11,INV-202310-00095,subscription,Core Platform — Oct 2023,SMB,NA,Retail,Pro,monthly
T0006295,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00104,Quarry Industries GmbH,Quarry Industries GmbH,CORE,Core Platform,5.13,38.7282,202.03,EUR,1.0169,198.68,INV-202310-00104,subscription,Core Platform — Oct 2023,SMB,EMEA,Education,Pro,monthly
T0006300,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00106,Vertex Works LLC,Vertex Works LLC,CORE,Core Platform,30.07,38.472,1156.85,USD,1.0,1156.85,INV-202310-00106,subscription,Core Platform — Oct 2023,SMB,NA,Retail,Pro,monthly
T0006301,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00106,Vertex Works LLC,Vertex Works LLC,ANALYTICS,Analytics Add-on,18.77,11.5416,216.64,USD,1.0,216.64,INV-202310-00106,subscription,Analytics Add-on — Oct 2023,SMB,NA,Retail,Pro,monthly
T0006302,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00106,Vertex Works LLC,Vertex Works LLC,API,API Gateway,20.37,8.4638,172.41,USD,1.0,172.41,INV-202310-00106,subscription,API Gateway — Oct 2023,SMB,NA,Retail,Pro,monthly
T0006311,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00116,Cobalt Networks Inc,Cobalt Networks Inc,CORE,Core Platform,70.67,16.0773,1136.18,USD,1.0,1136.18,INV-202310-00116,subscription,Core Platform — Oct 2023,Mid-Market,NA,Energy,Starter,annual
T0006320,2023-10-26,2023-10,2023-10,4010,Usage Revenue,revenue,customer,C00121,Orchard Systems LLC,Orchard Systems LLC,API,Overage,4823.0,0.02,96.46,USD,1.0,96.46,INV-202310-00121,usage,Metered API overage,SMB,NA,Real Estate,Pro,monthly
T0006323,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00123,Basalt Logic Inc,Basalt Logic Inc,CORE,Core Platform,2.08,15.9372,33.71,EUR,1.0169,33.15,INV-202310-00123,subscription,Core Platform — Oct 2023,SMB,EMEA,Real Estate,Starter,annual
T0006324,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00123,Basalt Logic Inc,Basalt Logic Inc,ANALYTICS,Analytics Add-on,1.49,4.7812,7.24,EUR,1.0169,7.12,INV-202310-00123,subscription,Analytics Add-on — Oct 2023,SMB,EMEA,Real Estate,Starter,annual
T0006330,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00130,Rowan Health LLC,Rowan Health LLC,CORE,Core Platform,2.58,16.9416,43.71,USD,1.0,43.71,INV-202310-00130,subscription,Core Platform — Oct 2023,SMB,NA,Fintech,Starter,monthly
T0006352,2023-10-26,2023-10,2023-10,4010,Usage Revenue,revenue,customer,C00142,Juniper Analytics Ltd,Juniper Analytics Ltd,API,Overage,303.0,0.02,6.07,USD,1.0,6.07,INV-202310-00142,usage,Metered API overage,SMB,NA,Media,Starter,annual
T0006376,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00167,Tessera Group Inc,Tessera Group Inc,CORE,Core Platform,23.95,129.3975,3099.07,USD,1.0,3099.07,INV-202310-00167,subscription,Core Platform — Oct 2023,SMB,NA,Real Estate,Enterprise,monthly
T0006379,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00170,Stanton Group Ltd,Stanton Group Ltd,CORE,Core Platform,18.89,16.5114,311.9,USD,1.0,311.9,INV-202310-00170,subscription,Core Platform — Oct 2023,SMB,APAC,Real Estate,Starter,monthly
T0006380,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00170,Stanton Group Ltd,Stanton Group Ltd,ANALYTICS,Analytics Add-on,17.19,4.9534,85.15,USD,1.0,85.15,INV-202310-00170,subscription,Analytics Add-on — Oct 2023,SMB,APAC,Real Estate,Starter,monthly
T0006381,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00170,Stanton Group Ltd,Stanton Group Ltd,SEC,Security Suite,13.87,7.4301,103.06,USD,1.0,103.06,INV-202310-00170,subscription,Security Suite — Oct 2023,SMB,APAC,Real Estate,Starter,monthly
T0006382,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00170,Stanton Group Ltd,Stanton Group Ltd,API,API Gateway,17.18,3.6325,62.41,USD,1.0,62.41,INV-202310-00170,subscription,API Gateway — Oct 2023,SMB,APAC,Real Estate,Starter,monthly
T0006403,2023-10-26,2023-10,2023-10,4000,Subscription Revenue,revenue,customer,C00188,Quarry Industries Co,Quarry Industries Co,CORE,Core Platform,2.99,16.893,50.51,USD,1.0,50.51,INV-202310-00188,subscription,Core Platform — Oct 2023,SMB,NA,Energy,Starter,monthly
